  2.0757  -0.7374   2.6148   2.0182   1.4660  -0.2171  -0.2744
  1.5668   0.1518   1.7689   0.0545  -0.3696   0.0210  -0.5561
  2.6326  -0.3051   0.5723  -0.2413   0.4769   0.1305  -0.1588
  2.2514  -0.7952   1.8725   0.2510  -2.4656   0.2221   0.8131
  0.8991  -0.0816   0.6353  -1.8247  -1.7059  -1.3630   0.6342
  2.1009  -0.4567  -1.0875  -1.6713  -0.0100  -3.0123  -0.1500
 -0.2725  -0.4482  -0.1279   2.4398   0.2774  -1.8485  -0.7900
 -0.9517  -1.1966  -0.7747   1.9734  -0.5942  -0.3058  -0.0472
  0.2523  -1.0852  -0.0789  -0.3791  -0.6788   0.0627   0.5053
 -0.7677  -1.2938   0.2101   0.1363   1.1345  -0.1158  -1.5900
 -1.3511   0.7823  -0.4047  -0.5348  -0.1567  -0.9657   0.7089
  1.4328   0.8089   0.4865   1.3822   0.8815   2.1131  -2.1679
  1.0017   1.5854  -0.5328  -0.7425   0.8698   1.0569   0.9431
  1.5383  -0.2842   1.0629   0.1540   1.1706   1.5313   0.5636
  0.9028  -0.2451   0.6117  -2.0823   0.7945   2.3857  -1.0282
  1.6316  -0.2602   3.0521  -0.5335   1.1867   2.3847   0.9655
  1.1582  -0.3986   2.2536  -0.4305  -0.1235   1.7298  -2.0731
  1.6641  -0.7780   3.6831  -0.3037   0.6675   0.1164  -0.2007
  0.7479  -1.0524   0.3730   0.5974   0.3033  -0.1342   0.1173
 -0.0560  -0.1080   1.0584  -0.8224   0.6795  -0.1183   1.7668
 -0.8730  -1.3016  -0.1670   0.7264  -2.2130   0.8601   0.5317
 -0.5297  -0.9773   0.1331   0.3258  -0.0781  -0.0071  -0.3291
  0.2955  -0.1835   0.0772  -0.4653  -1.3906   0.0766   0.4050
  0.3738  -1.1834  -0.5331   1.4006   1.1835   0.2060  -0.1205
  0.4999  -1.1461   1.5349  -0.4313   0.4702   0.6743   1.0471
 -0.9154  -1.3216   2.3183  -0.2781   0.7454  -0.3079   1.5002
 -1.0339   0.2492   0.0176   0.3209  -0.6297  -0.6578  -1.0851
  0.7616   1.6340  -0.2702  -1.6058  -2.2533   0.5791   2.3154
  1.2478   0.4447   1.0740  -0.7369   0.3213  -1.4883  -0.6634
  0.3753   0.3190   1.3736  -0.2301  -1.4726   1.0904   1.5395
 -1.2555  -0.9394  -0.1177   1.1503  -2.0853   0.6969  -2.1571
 -2.4576  -0.0668  -0.7612   1.5370  -0.6036   1.8465   0.3934
 -1.6925   0.0142  -0.2146  -1.2533   0.9911   0.9088  -0.7007
 -1.8598  -2.2653  -0.1328  -2.0667   0.7146   0.7971   0.5793
 -1.3297  -0.9112  -0.6625  -2.8798  -1.5241   1.0567   0.1346
 -1.8303   0.2078  -0.4859  -1.1262   1.2827  -0.1388   0.0055
 -0.1880   0.8542  -0.2137  -0.0797   1.1387  -1.2141   0.3944
  0.3099   0.1173  -1.7281  -0.1797  -0.2916  -0.5165   0.3173
 -0.3951  -0.3944  -0.5913   1.1342  -0.6436   0.3492  -0.7986
 -0.9484   0.5790  -2.5664   0.0160   0.8481  -0.6332   0.1756
 -0.6671   0.1782   0.0932  -1.5170   1.7848   0.7939   0.2861
  0.8770  -0.3941   1.7324  -1.8814  -0.6403  -2.6030  -1.1128
 -0.7106   0.1841   1.5872  -1.3621  -0.3526  -0.9689   1.2683
 -0.5171  -0.1615   2.0137  -1.2691  -1.2844  -1.8413  -1.0876
 -0.1179   2.7409  -0.3965  -0.6214   0.4193  -2.0715  -0.1430
 -0.6205   1.8492  -1.4697   0.3245   0.0867  -1.8006   0.3561
 -0.7049  -1.9923   0.9288  -0.0108  -1.1881  -0.8908  -0.2121
 -0.7547  -0.8240   0.7231  -0.7711  -1.5574  -2.2184  -0.3218
 -0.1672   0.7104   1.7257  -2.8636  -0.3038  -2.6224   0.9084
  0.8510   0.2425  -0.8153   0.0507  -0.3839  -3.0398   0.1279
  0.3108   0.2904   0.0713  -0.2154  -0.2061  -1.7375   0.1022
 -0.8230   0.8294  -0.4950  -0.1684   0.7004   0.8271  -0.6491
 -0.3457   2.2190  -1.6537  -0.5278   0.4399   0.1761  -0.7756
  0.7847   2.2998  -0.2284   0.2876   1.2710  -0.1649  -0.6632
  2.8284   1.6225  -1.0123   1.6611  -0.9112  -0.2580  -0.6474
  2.4735  -0.2555   1.1006   2.3137   0.7305  -0.0362  -0.0537
  3.1480  -1.5480   2.2791   1.1431  -0.2782  -0.4055   1.1085
  2.4124  -2.9798   2.3265   0.6823  -0.7084   0.3520   2.9278
 -0.6171  -3.4051   2.4437  -1.2881  -0.7112   0.5976  -1.2806
 -1.8779  -2.9398   0.2998  -3.5630   0.9262  -0.2193   0.1070
 -0.6515  -1.3593  -0.2685  -1.1968  -0.4113  -1.6626   0.7550
 -2.0895   1.4596  -1.0734  -1.4133   0.7689   0.3197   0.1121
  0.8095   1.6064  -0.3365   0.8350   1.2076  -0.1132   1.3478
  0.8632   1.6675   0.2314   1.9369   0.3463  -1.0353   0.0196
  1.7227   0.4021  -0.4463   2.1351  -0.2663  -0.7929   2.0275
  0.2417   2.7025   0.4279   0.3429   1.8600   0.0140   2.2797
  0.5255   2.3307   0.9068   1.0690  -0.1561  -0.9540   0.6907
  0.8007   3.0208   2.1048   2.4039  -0.4431  -0.9486  -0.8403
  1.3524   1.1975   2.2044   1.9585  -1.0734  -0.6121  -0.5908
  0.3754  -0.0294   1.0550   1.3132  -2.0772  -1.0991  -1.3571
  0.4157   2.3754  -0.6497   0.5750  -0.0432  -1.0819  -1.6502
  0.3436   3.6149   0.8328   1.2388   0.6968   1.9000  -0.8700
  2.8919   2.1560   1.7309   2.3231   0.0083   0.5733   0.1228
  1.5205   2.5070   1.1287   2.0986   0.2994  -1.2788   1.3812
  2.0507   1.1642   1.5492   1.4831   1.3398   1.2062  -1.2361
  2.6575  -1.2592   1.3443   1.5158   1.2889  -0.6431  -0.4014
  2.8941  -0.0327   1.0727   0.2003   0.1552  -1.0921   1.0593
  1.7705  -0.2435   2.6245   0.0717  -2.7047  -2.0084  -1.4600
  0.1033   0.2727   2.7254   0.1682  -3.1884  -2.3306  -1.2524
  0.7060   1.4842   1.2508   2.1585  -0.6935  -2.6222   1.6725
  0.5782   0.8671  -0.5337   1.1061  -0.7755  -0.6267   0.3240
  0.2858  -0.3151   0.6670  -0.7598  -0.6495  -1.1357   0.1800
  0.4007  -0.7916   0.6190   1.0753  -0.5303  -0.7555   0.8000
 -1.6733  -0.9916   2.5991   0.2125  -1.5876  -0.4069  -0.0741
 -0.5465  -1.6634   0.8933   0.1572  -1.3632   0.2799  -0.1957
 -2.8329  -0.3277   2.3741  -2.5935   0.2681  -0.5979  -1.0434
 -0.5084  -0.1493   1.0437  -0.6413  -0.9217   0.3747  -1.3043
  0.7281   0.8401   0.8776  -0.5663   1.1711   0.8466  -0.1459
  1.1154  -1.2130   2.5550   0.3423  -0.5951   1.4997  -0.3599
  0.4948   0.2454   2.0331  -1.0404   1.0699  -0.0054  -1.6336
  0.4432   0.1984   2.2437  -1.2726  -0.5590  -0.4505  -0.0149
  1.0931  -0.0574   0.8472   0.3102   0.5541  -1.6625   0.4511
  0.6658   0.0474  -0.9145  -0.4259   0.0551  -1.7047  -0.7155
 -1.7677   0.2059   0.4236  -0.5212  -0.2185  -1.0482  -0.5904
 -0.8239  -0.1963   0.8929   0.2789  -0.1601  -0.2622   0.2006
  0.1171   0.1306   0.1874   0.6397   0.9439   0.1453   0.2759
  0.3555   0.9533   0.2047  -0.7141   0.7154   0.0492  -1.5956
  2.8302  -0.4527  -1.2890  -0.2727   0.8710  -0.3807  -0.5110
  1.8419  -2.1087   0.3733  -0.3867   1.3197  -0.2042  -0.1727
  1.6999  -0.6970   0.8277  -1.6214   1.0131   1.0760  -0.0474
  1.1914  -0.6047   0.9440  -1.6547   1.4288  -0.7129   1.2355
  1.8581  -1.6857  -1.2252  -2.1921   0.2421  -2.1579   1.4588
  2.4504   0.2716   0.6670  -1.1281  -0.9821   0.1509  -0.0614
  3.3005  -1.8166   0.9670  -1.2080   0.5444  -0.4769   0.5776
  2.1483  -2.9106   2.7728  -3.0047   1.9972   0.4613  -0.6226
  1.0125  -2.4501   3.1424  -4.8374  -0.3023  -0.1794   1.9204
 -0.1140  -2.3133   0.5085  -4.7660   1.9745  -1.3208   0.5375
 -0.1233  -1.4011   0.2962  -4.4383  -1.2604  -0.2655   0.4572
  0.5378  -1.0959  -1.3185  -1.7675   0.9796  -0.3221  -1.4208
  2.2095  -1.5576  -1.3474   0.6379   0.1966  -2.2535   0.0163
  0.0631  -2.0005  -0.8017   0.0807  -0.2069  -3.0029   0.7111
 -1.0515  -1.1382  -0.0699  -1.5863   0.0451  -1.4049   0.6943
 -0.8523   1.1522  -0.4891  -3.0818   0.2345  -2.7760  -0.5235
 -1.1577   0.7501  -1.5452  -3.2361   0.4254  -0.6058  -0.3822
 -0.0623  -1.1766  -0.3867  -3.5555   0.6201  -0.2043   0.0668
  0.4375   0.0393   1.1080  -1.3138   0.5062  -0.3540   0.9204
  0.2497  -0.0361   0.8640  -0.4989   2.5754  -0.4648  -0.0990
 -0.3549  -0.1239   0.0641  -0.7272  -1.0524  -0.9388  -0.5685
 -0.3275  -1.4713  -0.6656  -2.3164   0.5705   0.4634  -2.5986
 -1.3868  -0.9327  -1.6038  -1.1764  -0.1513  -0.3696   1.0203
  1.3218  -0.9302  -0.9942  -0.7581  -1.2150  -0.9651  -1.5856
  2.2343  -0.4227  -0.6729   1.4728  -0.8163   0.2462   0.0593
  0.7599  -0.7566  -0.2531   0.5488   1.1837   0.4130   0.9906
  1.3885  -0.1602  -0.8530   0.2426  -0.2445   0.8829   0.7394
  2.2620  -1.4545   0.3373   0.0344  -0.6008   0.5945  -0.8989
  1.6166  -0.2482   2.5139  -0.6235   0.2319  -2.4187  -1.3409
  3.4764  -1.3385   1.6412  -0.0950   0.2462  -1.9501   1.7496
  0.9529  -1.3158   1.5020  -0.2809   0.3405  -0.4217   0.7054
 -2.6151  -0.1144   1.0613  -1.1062   0.2039  -0.9339  -1.7977
 -0.8965   1.1332   0.0427   0.4702   1.2376  -0.7652  -1.1626
  1.2495   2.0537  -0.3436   0.4341   0.0069   0.7210   0.8795
 -1.1054   0.9408   0.8958   0.6732  -0.3044  -1.1911   1.2200
  0.7290  -0.6008  -0.3638   1.0186  -0.1529   0.5351  -0.0576
 -0.2394  -1.0833   3.6994  -0.3193   0.0559  -1.2516   0.8467
 -1.6375  -1.7698   0.8469  -1.6326  -1.2654  -2.5687  -0.4197
 -2.0480  -2.3212   0.3388   0.3669   0.1762  -2.3657  -0.6247
 -1.4807  -1.7450  -0.0715  -2.0101  -0.2863  -2.1180  -0.2993
 -2.7364  -1.3967   1.7359  -2.1001  -0.4014  -2.0813   1.6137
 -3.3547   1.4837  -2.6919  -0.8174  -0.3984  -2.8140   0.5029
 -0.6819  -0.1824  -1.9731  -0.2619   0.2401  -0.0203  -1.4367
 -0.7440  -1.7434  -3.0311  -1.5590  -0.4155  -0.3781   0.4846
 -0.2187  -0.4400  -0.4124  -0.3509  -0.4994   0.6178   0.7460
  0.5506  -0.9610   1.2686   0.0094   0.4463   0.0440  -0.3405
 -0.4970   0.9298   1.1780   0.2439  -0.6979   1.1472   0.5511
  1.9162   2.9587   1.6806   1.6325  -0.6779   1.4296  -0.1304
  2.2895   3.4526   0.6736   4.0359  -1.2309  -0.8982  -1.3387
